time,Day,Year,Month,Date,hour,min,sec,timezone,latitude,longitude,speed,truck,svr1,Role,Transfer size,Transfer unit,Bitrate,bitrate_unit,Retransmissions,CWnd,cwnd_unit,Role-RX,Transfer size-RX,Transfer unit-RX,Bitrate-RX,bitrate_unit-RX,send_data,square_id,datetime,day_of_week,is_weekend,hex_id,lag1_svr1,lag3_svr1,rolling_mean_svr1,rolling_std_svr1,svr1_lag1,svr1_lag2,svr1_rollmean_3,svr1_rollmean_6,svr1_rollstd_3,cluster_label
1656906254,1,2022.0,7.0,4.0,13,44.0,14.0,1,-37.762603,144.73923,41.462576,8,91.6,2,2.5,0,21.0,0,1,426,0,1,2.73,0,22.9,0,0.0061054229736328,220,2022-07-04 13:44:14+10:00,0,0,89be6309c17ffff,122.0,42.6,64.85999999999973,39.92139777112046,30.2,53.5,58.43333333333333,192.8166666666667,30.9958599385989,0
1656906358,1,2022.0,7.0,4.0,13,45.0,58.0,1,-37.780122,144.747523,100.178384,11,20.8,2,0.0,0,0.0,0,1,0,0,1,1.98,0,16.6,0,0.0204038619995117,189,2022-07-04 13:45:58+10:00,0,0,89be6308237ffff,28.8,764.0,290.35999999999933,340.82864903056486,91.6,30.2,47.53333333333333,193.66666666666666,38.45118116954582,0
1656906647,1,2022.0,7.0,4.0,13,50.0,47.0,1,-37.785301,144.735886,47.238964,10,108.0,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0104484558105468,172,2022-07-04 13:50:47+10:00,0,0,89be630838bffff,57.6,149.0,104.86666666666576,45.78049075024571,20.8,91.6,73.46666666666665,54.333333333333336,46.34191767000203,0
1656906917,1,2022.0,7.0,4.0,13,55.0,17.0,1,-37.738307,144.849722,54.630296,11,28.7,2,3.75,0,31.5,0,1,490,0,1,7.35,0,61.6,0,0.0065250396728515,298,2022-07-04 13:55:17+10:00,0,0,89be6346593ffff,39.7,61.5,48.53999999999933,14.927256948281126,108.0,20.8,52.5,55.46666666666667,48.22644502759771,0
1656907042,1,2022.0,7.0,4.0,13,57.0,22.0,1,-37.797489,144.760565,90.940608,10,20.4,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0084915161132812,143,2022-07-04 13:57:22+10:00,0,0,89be63080cbffff,79.9,30.7,41.99999999999932,26.1767072031606,28.7,108.0,52.36666666666667,49.949999999999996,48.35828091788663,0
1656907115,1,2022.0,7.0,4.0,13,58.0,35.0,1,-37.725378,144.849423,45.898116,11,25.8,2,2.5,0,21.0,0,1,426,0,1,8.68,0,72.8,0,0.0070381164550781,15,2022-07-04 13:58:35+10:00,0,0,89be63465cfffff,14.9,40.3,27.48333333333277,8.400337294815829,20.4,28.7,24.96666666666667,49.21666666666666,4.212283624499429,0
1656907170,1,2022.0,7.0,4.0,13,59.0,30.0,1,-37.719584,144.851828,35.10466,11,41.7,2,1.25,0,10.5,0,1,347,0,1,5.83,0,48.9,0,0.0056133270263671,31,2022-07-04 13:59:30+10:00,0,0,89be634655bffff,46.0,37.6,38.19999999999932,10.73475663441235,25.8,20.4,29.3,40.9,11.072939988995454,0
1656907243,1,2022.0,7.0,4.0,14,0.0,43.0,1,-37.713341,144.859359,37.16038,11,24.9,2,1.25,0,10.5,0,1,347,0,1,5.2,0,43.6,0,0.0076122283935546,49,2022-07-04 14:00:43+10:00,0,0,89be634609bffff,28.4,47.2,32.39999999999931,10.85794639883864,41.7,25.8,30.8,41.583333333333336,9.45039681705987,0
1656962228,3,2022.0,7.0,5.0,5,17.0,8.0,1,-37.713284,144.853544,0.140752,7,19.1,2,2.96,0,24.9,0,1,448,0,1,10.0,0,83.9,0,0.0038394927978515,48,2022-07-05 05:17:08+10:00,1,0,89be6346087ffff,17.8,34.5,26.859999999999367,8.957287535855931,24.9,41.7,28.566666666666663,26.766666666666666,11.73768858562995,0
1656962351,3,2022.0,7.0,5.0,5,19.0,11.0,1,-37.713313,144.853556,0.350028,7,30.7,2,2.41,0,20.2,0,1,418,0,1,9.92,0,83.2,0,0.0043544769287109,48,2022-07-05 05:19:11+10:00,1,0,89be6346087ffff,19.7,29.7,27.79999999999947,4.064480286580364,19.1,24.9,24.900000000000002,27.099999999999998,5.7999999999907494,0
1656962924,3,2022.0,7.0,5.0,5,28.0,44.0,1,-37.712723,144.8526,0.122232,9,22.3,2,2.59,0,21.8,0,3,431,0,1,2.15,0,18.0,0,0.015726089477539,48,2022-07-05 05:28:44+10:00,1,0,89be6346087ffff,22.8,34.6,27.83999999999936,6.841271811585921,30.7,19.1,24.03333333333333,27.416666666666668,5.9911045169672725,0
1656963168,3,2022.0,7.0,5.0,5,32.0,48.0,1,-37.712727,144.852614,0.088896,9,40.4,2,1.73,0,14.5,0,442,380,0,1,1.08,0,9.05,0,0.0129737854003906,48,2022-07-05 05:32:48+10:00,1,0,89be6346087ffff,22.2,27.9,29.559999999999366,6.646277153414549,22.3,30.7,31.133333333333336,29.850000000000005,9.057777505173592,3
1656963485,3,2022.0,7.0,5.0,5,38.0,5.0,1,-37.713315,144.85347,0.931556,9,26.6,2,1.73,0,14.5,0,1,380,0,1,0.8486328125,0,7.12,0,0.0045833587646484,48,2022-07-05 05:38:05+10:00,1,0,89be6346087ffff,20.6,21.3,28.116666666666134,6.850231139652673,40.4,22.3,29.766666666666666,27.333333333333332,9.456391136857027,0
1656963656,3,2022.0,7.0,5.0,5,40.0,56.0,1,-37.72532,144.849705,33.813816,9,23.5,2,1.98,0,16.6,0,1,392,0,1,2.95,0,24.7,0,0.007598876953125,15,2022-07-05 05:40:56+10:00,1,0,89be63465cfffff,25.7,22.2,25.239999999999363,6.580121579424097,26.6,40.4,30.166666666666668,27.100000000000005,8.996851301051292,0
1656963766,3,2022.0,7.0,5.0,5,42.0,46.0,1,-37.750836,144.832235,97.91524,7,198.0,2,1.25,0,10.5,0,1,347,0,1,1.23,0,10.3,0,0.006636619567871,266,2022-07-05 05:42:46+10:00,1,0,89be6309613ffff,126.0,233.0,132.15999999999937,85.13649628684514,23.5,26.6,82.7,56.916666666666664,99.86475854874891,0
1656963775,3,2022.0,7.0,5.0,5,42.0,55.0,1,-37.739152,144.852024,0.28706,9,38.5,2,1.98,0,16.6,0,1,392,0,1,2.5,0,20.9,0,0.0044879913330078,284,2022-07-05 05:42:55+10:00,1,0,89be6354b2bffff,39.4,39.0,40.619999999999365,7.095914317408392,198.0,23.5,86.66666666666667,58.21666666666667,96.70875520516876,0
1656964033,3,2022.0,7.0,5.0,5,47.0,13.0,1,-37.767359,144.801693,89.749772,9,33.2,2,2.1,0,17.6,0,187,398,0,1,0.869140625,0,7.29,0,0.0142793655395507,229,2022-07-05 05:47:13+10:00,1,0,89be630955bffff,25.7,28.4,26.66666666666613,4.418898807018379,38.5,198.0,89.89999999999999,60.03333333333333,93.65484504284828,2
1656964068,3,2022.0,7.0,5.0,5,47.0,48.0,1,-37.794263,144.789298,35.204668,7,24.2,2,1.25,0,10.5,0,187,347,0,1,2.54,0,21.3,0,0.0061016082763671,159,2022-07-05 05:47:48+10:00,1,0,89be63086cbffff,34.4,16.9,27.359999999999356,6.950755354612321,33.2,38.5,31.96666666666667,57.333333333333336,7.229338374514688,2
1656964151,3,2022.0,7.0,5.0,5,49.0,11.0,1,-37.787893,144.826982,0.405588,3,25.2,2,0.30859375,0,2.59,0,1,52,0,1,2.96,0,24.9,0,0.0047779083251953,182,2022-07-05 05:49:11+10:00,1,0,89be630b223ffff,32.0,30.5,28.916666666666163,8.169557311547239,24.2,33.2,27.53333333333333,57.1,4.932882862305639,0
1656964191,3,2022.0,7.0,5.0,5,49.0,51.0,1,-37.794521,144.789675,36.754792,9,17.3,2,1.05,0,8.81,0,187,291,0,1,1.29,0,10.8,0,0.0098781585693359,159,2022-07-05 05:49:51+10:00,1,0,89be63086cbffff,26.9,14.3,22.499999999999464,7.329938608201293,25.2,24.2,22.233333333333334,56.06666666666666,4.3015501081849825,2
1656964218,3,2022.0,7.0,5.0,5,50.0,18.0,1,-37.784701,144.793662,1.374184,1,22.1,2,1.25,0,10.5,0,3,347,0,1,1.44,0,12.0,0,0.0066452026367187,177,2022-07-05 05:50:18+10:00,1,0,89be6309597ffff,24.3,35.3,28.849999999999422,8.07260800485069,17.3,25.2,21.53333333333333,26.75,3.9803684921406357,0
1656964378,3,2022.0,7.0,5.0,5,52.0,58.0,1,-37.7855,144.79245,11.058292,7,28.7,2,1.25,0,10.5,0,1,347,0,1,1.16,0,9.75,0,0.0078010559082031,177,2022-07-05 05:52:58+10:00,1,0,89be6309597ffff,38.2,21.9,30.719999999999335,6.815203591944133,22.1,17.3,22.7,25.116666666666664,5.723635208492336,0
1656964416,3,2022.0,7.0,5.0,5,53.0,36.0,1,-37.815096,144.817095,38.997564,2,26.8,2,1.25,0,10.5,0,5,347,0,1,2.36,0,19.8,0,0.0109233856201171,136,2022-07-05 05:53:36+10:00,1,0,89be630b0afffff,43.1,45.5,35.91999999999939,9.403297294034456,28.7,22.1,25.86666666666667,24.05,3.3975481355277175,0
1656964534,3,2022.0,7.0,5.0,5,55.0,34.0,1,-37.797213,144.808216,0.116676,9,84.4,2,1.36,0,11.4,0,1,354,0,1,1.74,0,14.6,0,0.0089435577392578,150,2022-07-05 05:55:34+10:00,1,0,89be630b38fffff,65.2,56.9,61.51999999999937,21.62699701761689,26.8,28.7,46.63333333333333,34.083333333333336,32.72068662686096,0
1656964579,3,2022.0,7.0,5.0,5,56.0,19.0,1,-37.762277,144.831393,36.652932,10,19.0,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0047607421875,233,2022-07-05 05:56:19+10:00,1,0,89be630945bffff,25.7,123.0,79.13999999999922,53.91380157251008,84.4,26.8,43.400000000000006,33.050000000000004,35.720582302083244,0
1656964586,3,2022.0,7.0,5.0,5,56.0,26.0,1,-37.762426,144.831343,0.374104,10,17.3,2,2.22,0,18.7,0,1,406,0,1,1.09,0,9.11,0,0.0042362213134765,233,2022-07-05 05:56:26+10:00,1,0,89be630945bffff,38.2,37.0,27.599999999999227,9.811472876178556,19.0,84.4,40.233333333333334,33.050000000000004,38.25889874700048,0
1656964604,3,2022.0,7.0,5.0,5,56.0,44.0,1,-37.79625,144.794927,11.252752,6,139.0,2,1.67,0,14.0,0,3,377,0,1,1.2,0,10.0,0,0.0180644989013671,160,2022-07-05 05:56:44+10:00,1,0,89be63086dbffff,32.2,51.5,64.84999999999914,50.11616505679579,17.3,19.0,58.43333333333334,52.53333333333334,69.77795735999473,0
1656964612,3,2022.0,7.0,5.0,5,56.0,52.0,1,-37.791126,144.824223,22.148068,3,26.7,2,1.25,0,10.5,0,3,347,0,1,1.85,0,15.6,0,0.0130176544189453,164,2022-07-05 05:56:52+10:00,1,0,89be630b237ffff,55.6,157.0,97.2999999999995,71.97327281706735,139.0,17.3,61.0,52.20000000000001,67.71329263888967,0
1656964752,3,2022.0,7.0,5.0,5,59.0,12.0,1,-37.792854,144.811879,5.948624,11,50.9,2,0.6796875,0,5.7,0,1,156,0,1,0.0,0,0.0,0,0.0125560760498046,162,2022-07-05 05:59:12+10:00,1,0,89be630b31bffff,61.7,47.1,50.21999999999922,7.533724178651705,26.7,139.0,72.2,56.21666666666667,59.102368818854586,0
1656964755,3,2022.0,7.0,5.0,5,59.0,15.0,1,-37.796129,144.808715,2.181656,9,36.9,2,2.04,0,17.1,0,3,396,0,1,2.42,0,20.3,0,0.011199951171875,162,2022-07-05 05:59:15+10:00,1,0,89be630b317ffff,36.8,40.2,37.93999999999936,1.775668888055717,50.9,26.7,38.166666666666664,48.300000000000004,12.14962276505873,0
1656964920,3,2022.0,7.0,5.0,6,2.0,0.0,1,-37.78645,144.791899,0.29632,7,36.1,2,2.5,0,21.0,0,3,426,0,1,3.7,0,31.1,0,0.0055217742919921,177,2022-07-05 06:02:00+10:00,1,0,89be6309597ffff,24.4,37.2,30.783333333332777,6.602550012411272,36.9,50.9,41.3,51.15,8.323460818667993,0
1656964941,3,2022.0,7.0,5.0,6,2.0,21.0,1,-37.792737,144.821104,0.466704,3,62.0,2,1.25,0,10.5,0,1,347,0,1,0.7109375,0,5.96,0,0.0100078582763671,164,2022-07-05 06:02:21+10:00,1,0,89be630b3cbffff,50.7,59.1,54.379999999999406,9.12945781520809,36.1,36.9,45.0,58.6,14.727864746795538,0
1656964969,3,2022.0,7.0,5.0,6,2.0,49.0,1,-37.783232,144.796651,6.67646,1,29.6,2,2.5,0,21.0,0,187,426,0,1,0.890625,0,7.47,0,0.006265640258789,177,2022-07-05 06:02:49+10:00,1,0,89be630959bffff,11.6,24.8,24.199999999999307,7.591771861691482,62.0,36.1,42.56666666666666,40.36666666666667,17.140692323626695,2
1656965068,3,2022.0,7.0,5.0,6,4.0,28.0,1,-37.793083,144.819605,8.2414,3,29.8,2,2.5,0,21.0,0,1,426,0,1,0.7939453125,0,6.66,0,0.0051174163818359,164,2022-07-05 06:04:28+10:00,1,0,89be630b3c3ffff,31.8,27.3,32.25999999999941,4.574166590719759,29.6,62.0,40.46666666666667,40.88333333333333,18.648681812214885,0
1656965234,3,2022.0,7.0,5.0,6,7.0,14.0,1,-37.793961,144.819792,3.372492,3,180.0,2,0.0,0,0.0,0,1,0,0,1,0.736328125,0,6.17,0,0.0126705169677734,164,2022-07-05 06:07:14+10:00,1,0,89be630b3c3ffff,194.0,238.0,206.2499999999993,25.1180545955755,29.8,29.6,79.8,62.4,86.7758030789685,0
1656965276,3,2022.0,7.0,5.0,6,7.0,56.0,1,-37.785882,144.796052,6.604232,7,21.0,2,1.25,0,10.5,0,442,347,0,1,4.94,0,41.5,0,0.0062541961669921,177,2022-07-05 06:07:56+10:00,1,0,89be6309593ffff,34.7,18.4,28.299999999999443,6.8293484315654895,180.0,29.8,76.93333333333334,59.75,89.3667350490844,3
1656965449,3,2022.0,7.0,5.0,6,10.0,49.0,1,-37.795554,144.818107,2.42612,9,26.9,2,1.3,0,10.9,0,1,350,0,1,0.7880859375,0,6.61,0,0.0117073059082031,163,2022-07-05 06:10:49+10:00,1,0,89be630b3c3ffff,30.6,28.9,31.4833333333328,7.527925787806278,21.0,180.0,75.96666666666667,58.21666666666667,90.14379253910526,0
1656965451,3,2022.0,7.0,5.0,6,10.0,51.0,1,-37.787433,144.834011,25.350176,10,39.1,2,1.36,0,11.4,0,187,354,0,1,1.9,0,15.9,0,0.0079221725463867,182,2022-07-05 06:10:51+10:00,1,0,89be630b20fffff,31.5,38.6,36.56666666666603,9.866238729457486,26.9,21.0,29.0,54.4,9.230926280709783,2
1656965624,3,2022.0,7.0,5.0,6,13.0,44.0,1,-37.794946,144.816587,0.329656,9,52.2,2,1.22,0,10.2,0,327,344,0,1,1.01,0,8.44,0,0.0071315765380859,163,2022-07-05 06:13:44+10:00,1,0,89be630b3c7ffff,27.8,41.7,48.899999999999366,14.734822699988015,39.1,26.9,39.4,58.166666666666664,12.652667702895798,3
1656965672,3,2022.0,7.0,5.0,6,14.0,32.0,1,-37.785284,144.799387,4.174408,1,39.5,2,1.25,0,10.5,0,1,347,0,1,1.11,0,9.27,0,0.006723403930664,178,2022-07-05 06:14:32+10:00,1,0,89be630b367ffff,24.6,20.5,24.919999999999305,8.519213578727317,52.2,39.1,43.6,59.78333333333334,7.4505033386949036,0
1656965745,3,2022.0,7.0,5.0,6,15.0,45.0,1,-37.786973,144.834051,0.412996,10,15.5,2,1.17,0,9.84,0,1,332,0,1,1.87,0,15.7,0,0.0056648254394531,182,2022-07-05 06:15:45+10:00,1,0,89be630b20fffff,45.8,56.4,37.859999999999225,15.1923665042627,39.5,52.2,35.733333333333334,32.36666666666667,18.637685836316546,0
1656965750,3,2022.0,7.0,5.0,6,15.0,50.0,1,-37.797747,144.798176,11.549072,6,188.0,2,1.24,0,10.4,0,1,346,0,1,7.68,0,64.4,0,0.0099639892578125,149,2022-07-05 06:15:50+10:00,1,0,89be630b3afffff,89.1,218.0,163.8199999999993,53.43652309048576,15.5,39.5,81.0,60.199999999999996,93.43848243630629,0
1656965812,3,2022.0,7.0,5.0,6,16.0,52.0,1,-37.787058,144.834475,4.404056,10,47.5,2,2.35,0,19.7,0,1,414,0,1,1.47,0,12.3,0,0.0104484558105468,183,2022-07-05 06:16:52+10:00,1,0,89be630b20fffff,58.6,163.0,99.61999999999924,48.48579173324777,188.0,15.5,83.66666666666667,63.63333333333333,91.76101205486594,0
1656965852,3,2022.0,7.0,5.0,6,17.0,32.0,1,-37.795969,144.817194,0.150012,9,20.4,2,1.24,0,10.4,0,1,346,0,1,1.13,0,9.51,0,0.0079936981201171,163,2022-07-05 06:17:32+10:00,1,0,89be630b3d7ffff,48.4,32.2,37.216666666666136,9.85381482811275,47.5,188.0,85.3,60.51666666666666,89.96704952370017,0
1656965860,3,2022.0,7.0,5.0,6,17.0,40.0,1,-37.795949,144.817194,0.19446,9,39.2,2,2.46,0,20.6,0,1,422,0,1,1.0,0,8.42,0,0.0076160430908203,163,2022-07-05 06:17:40+10:00,1,0,89be630b3d7ffff,33.7,21.8,31.16666666666613,11.01247777145259,20.4,47.5,35.699999999999996,58.35,13.884883866993654,0
1656965879,3,2022.0,7.0,5.0,6,17.0,59.0,1,-37.783094,144.800261,18.675568,1,24.5,2,1.25,0,10.5,0,49,347,0,1,0.9697265625,0,8.14,0,0.0050811767578125,178,2022-07-05 06:17:59+10:00,1,0,89be630b367ffff,15.8,26.8,23.179999999999303,6.578525670693308,39.2,20.4,28.03333333333333,55.85,9.885511283349533,0
1656965894,3,2022.0,7.0,5.0,6,18.0,14.0,1,-37.79851,144.797673,19.966412,6,308.0,2,1.25,0,10.5,0,1,347,0,1,2.77,0,23.2,0,0.0112667083740234,148,2022-07-05 06:18:14+10:00,1,0,89be630b3a7ffff,318.0,215.0,253.49999999999943,61.46462397184256,24.5,39.2,123.89999999999999,104.60000000000001,159.6046051967171,0
1656965913,3,2022.0,7.0,5.0,6,18.0,33.0,1,-37.796039,144.816134,0.827844,9,169.0,2,2.47,0,20.7,0,1,423,0,1,0.875,0,7.34,0,0.0113296508789062,163,2022-07-05 06:18:33+10:00,1,0,89be630b3c7ffff,212.0,219.0,189.19999999999936,48.83850939576266,308.0,24.5,167.16666666666666,101.43333333333334,141.75889154946609,0
1656965940,3,2022.0,7.0,5.0,6,19.0,0.0,1,-37.796325,144.816079,0.350028,9,40.0,2,1.24,0,10.4,0,1,346,0,1,0.8974609375,0,7.53,0,0.0108890533447265,151,2022-07-05 06:19:00+10:00,1,0,89be630b3c7ffff,40.0,46.3,43.1499999999992,3.6373066959090714,169.0,308.0,172.33333333333334,100.18333333333334,134.03109092047742,0
1656965986,3,2022.0,7.0,5.0,6,19.0,46.0,1,-37.796126,144.816068,22.561064,9,99.3,2,2.47,0,20.7,0,1,423,0,1,0.7919921875,0,6.65,0,0.0117626190185546,163,2022-07-05 06:19:46+10:00,1,0,89be630b3c7ffff,85.4,105.0,92.03999999999937,16.860397385591217,40.0,169.0,102.76666666666667,113.33333333333333,64.56983299756365,0
1656966014,3,2022.0,7.0,5.0,6,20.0,14.0,1,-37.79739,144.799211,3.283596,6,415.0,2,1.25,0,10.5,0,1,347,0,1,7.38,0,61.9,0,0.010467529296875,149,2022-07-05 06:20:14+10:00,1,0,89be630b3afffff,382.0,538.0,435.5999999999993,73.73126880774502,99.3,40.0,184.76666666666665,175.96666666666667,201.58041406181624,0
1656966026,3,2022.0,7.0,5.0,6,20.0,26.0,1,-37.784277,144.798904,0.637088,1,22.2,2,2.5,0,21.0,0,327,426,0,1,0.9453125,0,7.93,0,0.0073833465576171,178,2022-07-05 06:20:26+10:00,1,0,89be630b367ffff,29.7,35.7,27.219999999999303,6.198951524247632,415.0,99.3,178.83333333333334,175.58333333333334,208.127661144148,3
1656966316,3,2022.0,7.0,5.0,6,25.0,16.0,1,-37.787794,144.790872,2.237216,7,17.4,2,2.5,0,21.0,0,1,426,0,1,2.61,0,21.9,0,0.0058326721191406,177,2022-07-05 06:25:16+10:00,1,0,89be630865bffff,33.5,14.7,24.859999999999346,9.413978967471612,22.2,415.0,151.53333333333333,127.14999999999999,228.18144826723596,0
1656966339,3,2022.0,7.0,5.0,6,25.0,39.0,1,-37.783119,144.800671,0.561156,1,19.3,2,1.25,0,10.5,0,66,347,0,1,1.09,0,9.18,0,0.0060997009277343,178,2022-07-05 06:25:39+10:00,1,0,89be630b367ffff,33.1,30.2,27.36666666666609,9.765995426306809,17.4,22.2,19.633333333333333,102.2,2.4172987678866176,0
1656966371,3,2022.0,7.0,5.0,6,26.0,11.0,1,-37.783616,144.800233,1.59272,1,36.7,2,1.25,0,10.5,0,442,347,0,1,1.04,0,8.69,0,0.0072212219238281,178,2022-07-05 06:26:11+10:00,1,0,89be630b367ffff,23.5,37.5,28.199999999999307,9.793875637354905,19.3,17.4,24.46666666666667,101.64999999999999,10.63688550907775,3
1656966685,3,2022.0,7.0,5.0,6,31.0,25.0,1,-37.788455,144.837737,0.290764,10,48.2,2,0.0,0,0.0,0,591,0,0,1,1.25,0,10.5,0,0.0036783218383789,183,2022-07-05 06:31:25+10:00,1,0,89be630b203ffff,51.5,41.6,57.54999999999936,27.348546579297235,36.7,19.3,34.733333333333334,93.13333333333333,14.550028636852664,1
1656966706,3,2022.0,7.0,5.0,6,31.0,46.0,1,-37.798786,144.801146,28.257816,6,45.6,2,1.25,0,10.5,0,1,347,0,1,4.23,0,35.5,0,0.0022029876708984,149,2022-07-05 06:31:46+10:00,1,0,89be630b3a3ffff,43.3,66.1,69.85999999999932,47.529075311856666,48.2,36.7,43.5,31.566666666666666,6.030754513317798,0
1656966734,3,2022.0,7.0,5.0,6,32.0,14.0,1,-37.795499,144.820163,0.079636,3,47.5,2,1.25,0,10.5,0,1,347,0,1,0.6240234375,0,5.24,0,0.0084972381591796,164,2022-07-05 06:32:14+10:00,1,0,89be630b3c3ffff,37.8,42.1,41.96666666666616,4.019286835580075,45.6,48.2,47.1,35.78333333333334,1.3453624046718975,0
1656966927,3,2022.0,7.0,5.0,6,35.0,27.0,1,-37.785252,144.801993,8.0099,1,26.0,2,1.25,0,10.5,0,1,347,0,1,0.673828125,0,5.66,0,0.0075321197509765,178,2022-07-05 06:35:27+10:00,1,0,89be630b367ffff,16.8,25.7,22.09999999999932,3.923009049182452,47.5,45.6,39.699999999999996,37.21666666666667,11.902520741418657,0
1656966976,3,2022.0,7.0,5.0,6,36.0,16.0,1,-37.792228,144.809442,8.730328,11,38.1,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0075645446777343,162,2022-07-05 06:36:16+10:00,1,0,89be630b303ffff,21.3,30.9,24.98333333333267,7.818802124792676,26.0,47.5,37.2,40.35,10.778218776769204,0
1656967000,3,2022.0,7.0,5.0,6,36.0,40.0,1,-37.792276,144.8097,0.077784,11,14.7,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0063762664794921,162,2022-07-05 06:36:40+10:00,1,0,89be630b303ffff,19.5,90.0,64.116666666666,78.17404727060423,38.1,26.0,26.266666666666666,36.68333333333334,11.702278980319553,0
1656967020,3,2022.0,7.0,5.0,6,37.0,0.0,1,-37.797729,144.801215,0.66672,6,64.6,2,1.25,0,10.5,0,1,347,0,1,0.822265625,0,6.9,0,0.0,149,2022-07-05 06:37:00+10:00,1,0,89be630b3abffff,55.0,56.9,77.18333333333275,40.18688426174216,14.7,38.1,39.13333333333333,39.416666666666664,24.966043605930718,0
1656967041,3,2022.0,7.0,5.0,6,37.0,21.0,1,-37.795306,144.810403,0.096304,9,33.5,2,0.0,0,0.0,0,1,0,0,1,2.52,0,21.1,0,0.0092525482177734,162,2022-07-05 06:37:21+10:00,1,0,89be630b313ffff,26.3,199.0,81.15999999999934,76.23190277042842,64.6,14.7,37.6,37.4,25.201388850614965,0
1656967051,3,2022.0,7.0,5.0,6,37.0,31.0,1,-37.792583,144.810024,3.848456,11,11.1,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0054178237915039,162,2022-07-05 06:37:31+10:00,1,0,89be630b303ffff,16.1,19.2,18.799999999999336,6.780265481527932,33.5,64.6,36.4,31.333333333333332,26.867638526671815,0
1656967059,3,2022.0,7.0,5.0,6,37.0,39.0,1,-37.798114,144.801604,1.355664,6,630.0,2,0.0,0,0.0,0,1,0,0,1,0.7060546875,0,5.92,0,0.0065460205078125,149,2022-07-05 06:37:39+10:00,1,0,89be630b3a3ffff,735.0,968.0,747.7999999999993,145.4242070633358,11.1,33.5,224.86666666666667,132.0,351.0344759896573,0
1656967151,3,2022.0,7.0,5.0,6,39.0,11.0,1,-37.801839,144.811359,17.736604,2,44.7,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.067178726196289,150,2022-07-05 06:39:11+10:00,1,0,89be630b383ffff,77.0,54.8,62.57999999999936,14.944296570933057,630.0,11.1,228.60000000000002,133.1,348.0283178133641,0
1656967279,3,2022.0,7.0,5.0,6,41.0,19.0,1,-37.802026,144.812883,7.9173,2,15.5,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0173282623291015,151,2022-07-05 06:41:19+10:00,1,0,89be630b383ffff,20.5,38.5,30.319999999999368,13.094731765103043,44.7,630.0,230.0666666666667,133.23333333333335,346.66001115406044,0
1656967298,3,2022.0,7.0,5.0,6,41.0,38.0,1,-37.788168,144.837812,4.994844,10,244.0,2,1.25,0,10.5,0,3,347,0,1,0.9052734375,0,7.59,0,0.0226783752441406,183,2022-07-05 06:41:38+10:00,1,0,89be630b203ffff,507.0,455.0,464.4999999999994,121.7255108841196,15.5,44.7,101.39999999999999,163.13333333333333,124.3552572270263,0
1656967341,3,2022.0,7.0,5.0,6,42.0,21.0,1,-37.7948,144.812785,6.243092,9,45.0,2,1.25,0,10.5,0,1,347,0,1,4.73,0,39.7,0,0.006540298461914,163,2022-07-05 06:42:21+10:00,1,0,89be630b313ffff,24.4,114.0,72.11666666666612,52.25561851769341,244.0,15.5,101.5,165.04999999999998,124.28696633195244,0
1656967397,3,2022.0,7.0,5.0,6,43.0,17.0,1,-37.787231,144.839361,5.643044,10,140.0,2,1.25,0,10.5,0,1,347,0,1,1.05,0,8.84,0,0.0034618377685546,183,2022-07-05 06:43:17+10:00,1,0,89be630b20bffff,116.0,157.0,149.49999999999935,34.989998571018624,45.0,244.0,143.0,186.53333333333333,99.53391381835594,0
1656967403,3,2022.0,7.0,5.0,6,43.0,23.0,1,-37.802772,144.811775,3.831788,2,37.7,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0150890350341796,150,2022-07-05 06:43:23+10:00,1,0,89be630b383ffff,39.1,11.0,22.95999999999936,14.14188813419194,140.0,45.0,74.23333333333333,87.81666666666666,57.07243934977016,0
1656967404,3,2022.0,7.0,5.0,6,43.0,24.0,1,-37.794646,144.811662,12.708424,9,23.9,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0,162,2022-07-05 06:43:24+10:00,1,0,89be630b313ffff,23.0,28.3,23.77999999999934,3.914971264262364,37.7,140.0,67.2,84.35000000000001,63.42310304612867,0
1656967518,3,2022.0,7.0,5.0,6,45.0,18.0,1,-37.792686,144.815445,4.591108,11,17.1,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0040912628173828,163,2022-07-05 06:45:18+10:00,1,0,89be630b3cfffff,19.5,22.7,25.879999999999207,9.23590818490562,23.9,37.7,26.233333333333334,84.61666666666666,10.496348571439555,0
